x,y,center_x,center_y,land
444336.84872385184,271902.1650227451,444836.84872385184,272402.1650227451,1
444336.84872385184,272902.1650227451,444836.84872385184,273402.1650227451,1
444336.84872385184,273902.1650227451,444836.84872385184,274402.1650227451,1
444336.84872385184,274902.1650227451,444836.84872385184,275402.1650227451,1
444336.84872385184,275902.1650227451,444836.84872385184,276402.1650227451,1
444336.84872385184,276902.1650227451,444836.84872385184,277402.1650227451,1
444336.84872385184,277902.1650227451,444836.84872385184,278402.1650227451,1
444336.84872385184,278902.1650227451,444836.84872385184,279402.1650227451,1
444336.84872385184,279902.1650227451,444836.84872385184,280402.1650227451,1
444336.84872385184,280902.1650227451,444836.84872385184,281402.1650227451,1
444336.84872385184,281902.1650227451,444836.84872385184,282402.1650227451,1
444336.84872385184,282902.1650227451,444836.84872385184,283402.1650227451,1
444336.84872385184,283902.1650227451,444836.84872385184,284402.1650227451,1
444336.84872385184,284902.1650227451,444836.84872385184,285402.1650227451,1
444336.84872385184,285902.1650227451,444836.84872385184,286402.1650227451,1
444336.84872385184,286902.1650227451,444836.84872385184,287402.1650227451,1
444336.84872385184,287902.1650227451,444836.84872385184,288402.1650227451,1
444336.84872385184,288902.1650227451,444836.84872385184,289402.1650227451,1
444336.84872385184,289902.1650227451,444836.84872385184,290402.1650227451,1
444336.84872385184,290902.1650227451,444836.84872385184,291402.1650227451,1
444336.84872385184,291902.1650227451,444836.84872385184,292402.1650227451,1
444336.84872385184,292902.1650227451,444836.84872385184,293402.1650227451,1
444336.84872385184,293902.1650227451,444836.84872385184,294402.1650227451,1
444336.84872385184,294902.1650227451,444836.84872385184,295402.1650227451,1
444336.84872385184,295902.1650227451,444836.84872385184,296402.1650227451,1
444336.84872385184,296902.1650227451,444836.84872385184,297402.1650227451,1
444336.84872385184,297902.1650227451,444836.84872385184,298402.1650227451,1
444336.84872385184,298902.1650227451,444836.84872385184,299402.1650227451,1
444336.84872385184,299902.1650227451,444836.84872385184,300402.1650227451,1
444336.84872385184,300902.1650227451,444836.84872385184,301402.1650227451,1
444336.84872385184,301902.1650227451,444836.84872385184,302402.1650227451,1
444336.84872385184,302902.1650227451,444836.84872385184,303402.1650227451,1
445336.84872385184,78902.1650227451,445836.84872385184,79402.1650227451,1
445336.84872385184,79902.1650227451,445836.84872385184,80402.1650227451,1
445336.84872385184,80902.1650227451,445836.84872385184,81402.1650227451,1
445336.84872385184,81902.1650227451,445836.84872385184,82402.1650227451,1
445336.84872385184,82902.1650227451,445836.84872385184,83402.1650227451,1
445336.84872385184,83902.1650227451,445836.84872385184,84402.1650227451,1
445336.84872385184,84902.1650227451,445836.84872385184,85402.1650227451,1
445336.84872385184,85902.1650227451,445836.84872385184,86402.1650227451,1
445336.84872385184,86902.1650227451,445836.84872385184,87402.1650227451,1
445336.84872385184,87902.1650227451,445836.84872385184,88402.1650227451,1
445336.84872385184,88902.1650227451,445836.84872385184,89402.1650227451,1
445336.84872385184,89902.1650227451,445836.84872385184,90402.1650227451,1
445336.84872385184,90902.1650227451,445836.84872385184,91402.1650227451,1
445336.84872385184,91902.1650227451,445836.84872385184,92402.1650227451,1
445336.84872385184,92902.1650227451,445836.84872385184,93402.1650227451,1
445336.84872385184,93902.1650227451,445836.84872385184,94402.1650227451,1
445336.84872385184,99902.1650227451,445836.84872385184,100402.1650227451,1
445336.84872385184,100902.1650227451,445836.84872385184,101402.1650227451,1
445336.84872385184,101902.1650227451,445836.84872385184,102402.1650227451,1
445336.84872385184,102902.1650227451,445836.84872385184,103402.1650227451,1
445336.84872385184,103902.1650227451,445836.84872385184,104402.1650227451,1
445336.84872385184,108902.1650227451,445836.84872385184,109402.1650227451,1
445336.84872385184,109902.1650227451,445836.84872385184,110402.1650227451,1
445336.84872385184,110902.1650227451,445836.84872385184,111402.1650227451,1
445336.84872385184,111902.1650227451,445836.84872385184,112402.1650227451,1
445336.84872385184,112902.1650227451,445836.84872385184,113402.1650227451,1
445336.84872385184,113902.1650227451,445836.84872385184,114402.1650227451,1
445336.84872385184,114902.1650227451,445836.84872385184,115402.1650227451,1
445336.84872385184,115902.1650227451,445836.84872385184,116402.1650227451,1
445336.84872385184,116902.1650227451,445836.84872385184,117402.1650227451,1
445336.84872385184,117902.1650227451,445836.84872385184,118402.1650227451,1
445336.84872385184,118902.1650227451,445836.84872385184,119402.1650227451,1
445336.84872385184,119902.1650227451,445836.84872385184,120402.1650227451,1
445336.84872385184,120902.1650227451,445836.84872385184,121402.1650227451,1
445336.84872385184,121902.1650227451,445836.84872385184,122402.1650227451,1
445336.84872385184,122902.1650227451,445836.84872385184,123402.1650227451,1
445336.84872385184,123902.1650227451,445836.84872385184,124402.1650227451,1
445336.84872385184,124902.1650227451,445836.84872385184,125402.1650227451,1
445336.84872385184,125902.1650227451,445836.84872385184,126402.1650227451,1
445336.84872385184,126902.1650227451,445836.84872385184,127402.1650227451,1
445336.84872385184,127902.1650227451,445836.84872385184,128402.1650227451,1
445336.84872385184,128902.1650227451,445836.84872385184,129402.1650227451,1
445336.84872385184,129902.1650227451,445836.84872385184,130402.1650227451,1
445336.84872385184,130902.1650227451,445836.84872385184,131402.1650227451,1
445336.84872385184,131902.1650227451,445836.84872385184,132402.1650227451,1
445336.84872385184,132902.1650227451,445836.84872385184,133402.1650227451,1
445336.84872385184,133902.1650227451,445836.84872385184,134402.1650227451,1
445336.84872385184,134902.1650227451,445836.84872385184,135402.1650227451,1
445336.84872385184,135902.1650227451,445836.84872385184,136402.1650227451,1
445336.84872385184,136902.1650227451,445836.84872385184,137402.1650227451,1
445336.84872385184,137902.1650227451,445836.84872385184,138402.1650227451,1
445336.84872385184,138902.1650227451,445836.84872385184,139402.1650227451,1
445336.84872385184,139902.1650227451,445836.84872385184,140402.1650227451,1
445336.84872385184,140902.1650227451,445836.84872385184,141402.1650227451,1
445336.84872385184,141902.1650227451,445836.84872385184,142402.1650227451,1
445336.84872385184,142902.1650227451,445836.84872385184,143402.1650227451,1
445336.84872385184,143902.1650227451,445836.84872385184,144402.1650227451,1
445336.84872385184,144902.1650227451,445836.84872385184,145402.1650227451,1
445336.84872385184,145902.1650227451,445836.84872385184,146402.1650227451,1
445336.84872385184,146902.1650227451,445836.84872385184,147402.1650227451,1
445336.84872385184,147902.1650227451,445836.84872385184,148402.1650227451,1
445336.84872385184,148902.1650227451,445836.84872385184,149402.1650227451,1
445336.84872385184,149902.1650227451,445836.84872385184,150402.1650227451,1
445336.84872385184,150902.1650227451,445836.84872385184,151402.1650227451,1
445336.84872385184,151902.1650227451,445836.84872385184,152402.1650227451,1
445336.84872385184,152902.1650227451,445836.84872385184,153402.1650227451,1
445336.84872385184,153902.1650227451,445836.84872385184,154402.1650227451,1
445336.84872385184,154902.1650227451,445836.84872385184,155402.1650227451,1
445336.84872385184,155902.1650227451,445836.84872385184,156402.1650227451,1
445336.84872385184,156902.1650227451,445836.84872385184,157402.1650227451,1
445336.84872385184,157902.1650227451,445836.84872385184,158402.1650227451,1
445336.84872385184,158902.1650227451,445836.84872385184,159402.1650227451,1
445336.84872385184,159902.1650227451,445836.84872385184,160402.1650227451,1
445336.84872385184,160902.1650227451,445836.84872385184,161402.1650227451,1
445336.84872385184,161902.1650227451,445836.84872385184,162402.1650227451,1
445336.84872385184,162902.1650227451,445836.84872385184,163402.1650227451,1
445336.84872385184,163902.1650227451,445836.84872385184,164402.1650227451,1
445336.84872385184,164902.1650227451,445836.84872385184,165402.1650227451,1
445336.84872385184,165902.1650227451,445836.84872385184,166402.1650227451,1
445336.84872385184,166902.1650227451,445836.84872385184,167402.1650227451,1
445336.84872385184,167902.1650227451,445836.84872385184,168402.1650227451,1
445336.84872385184,168902.1650227451,445836.84872385184,169402.1650227451,1
445336.84872385184,169902.1650227451,445836.84872385184,170402.1650227451,1
445336.84872385184,170902.1650227451,445836.84872385184,171402.1650227451,1
445336.84872385184,171902.1650227451,445836.84872385184,172402.1650227451,1
445336.84872385184,172902.1650227451,445836.84872385184,173402.1650227451,1
445336.84872385184,173902.1650227451,445836.84872385184,174402.1650227451,1
445336.84872385184,174902.1650227451,445836.84872385184,175402.1650227451,1
445336.84872385184,175902.1650227451,445836.84872385184,176402.1650227451,1
445336.84872385184,176902.1650227451,445836.84872385184,177402.1650227451,1
445336.84872385184,177902.1650227451,445836.84872385184,178402.1650227451,1
445336.84872385184,178902.1650227451,445836.84872385184,179402.1650227451,1
445336.84872385184,179902.1650227451,445836.84872385184,180402.1650227451,1
445336.84872385184,180902.1650227451,445836.84872385184,181402.1650227451,1
445336.84872385184,181902.1650227451,445836.84872385184,182402.1650227451,1
445336.84872385184,182902.1650227451,445836.84872385184,183402.1650227451,1
445336.84872385184,183902.1650227451,445836.84872385184,184402.1650227451,1
445336.84872385184,184902.1650227451,445836.84872385184,185402.1650227451,1
445336.84872385184,185902.1650227451,445836.84872385184,186402.1650227451,1
445336.84872385184,186902.1650227451,445836.84872385184,187402.1650227451,1
445336.84872385184,187902.1650227451,445836.84872385184,188402.1650227451,1
445336.84872385184,188902.1650227451,445836.84872385184,189402.1650227451,1
445336.84872385184,189902.1650227451,445836.84872385184,190402.1650227451,1
445336.84872385184,190902.1650227451,445836.84872385184,191402.1650227451,1
445336.84872385184,191902.1650227451,445836.84872385184,192402.1650227451,1
445336.84872385184,192902.1650227451,445836.84872385184,193402.1650227451,1
445336.84872385184,193902.1650227451,445836.84872385184,194402.1650227451,1
445336.84872385184,194902.1650227451,445836.84872385184,195402.1650227451,1
445336.84872385184,195902.1650227451,445836.84872385184,196402.1650227451,1
445336.84872385184,196902.1650227451,445836.84872385184,197402.1650227451,1
445336.84872385184,197902.1650227451,445836.84872385184,198402.1650227451,1
445336.84872385184,198902.1650227451,445836.84872385184,199402.1650227451,1
445336.84872385184,199902.1650227451,445836.84872385184,200402.1650227451,1
445336.84872385184,200902.1650227451,445836.84872385184,201402.1650227451,1
445336.84872385184,201902.1650227451,445836.84872385184,202402.1650227451,1
445336.84872385184,202902.1650227451,445836.84872385184,203402.1650227451,1
445336.84872385184,203902.1650227451,445836.84872385184,204402.1650227451,1
445336.84872385184,204902.1650227451,445836.84872385184,205402.1650227451,1
445336.84872385184,205902.1650227451,445836.84872385184,206402.1650227451,1
445336.84872385184,206902.1650227451,445836.84872385184,207402.1650227451,1
445336.84872385184,207902.1650227451,445836.84872385184,208402.1650227451,1
445336.84872385184,208902.1650227451,445836.84872385184,209402.1650227451,1
445336.84872385184,209902.1650227451,445836.84872385184,210402.1650227451,1
445336.84872385184,210902.1650227451,445836.84872385184,211402.1650227451,1
445336.84872385184,211902.1650227451,445836.84872385184,212402.1650227451,1
445336.84872385184,212902.1650227451,445836.84872385184,213402.1650227451,1
445336.84872385184,213902.1650227451,445836.84872385184,214402.1650227451,1
445336.84872385184,214902.1650227451,445836.84872385184,215402.1650227451,1
445336.84872385184,215902.1650227451,445836.84872385184,216402.1650227451,1
445336.84872385184,216902.1650227451,445836.84872385184,217402.1650227451,1
445336.84872385184,217902.1650227451,445836.84872385184,218402.1650227451,1
445336.84872385184,218902.1650227451,445836.84872385184,219402.1650227451,1
445336.84872385184,219902.1650227451,445836.84872385184,220402.1650227451,1
445336.84872385184,220902.1650227451,445836.84872385184,221402.1650227451,1
445336.84872385184,221902.1650227451,445836.84872385184,222402.1650227451,1
445336.84872385184,222902.1650227451,445836.84872385184,223402.1650227451,1
445336.84872385184,223902.1650227451,445836.84872385184,224402.1650227451,1
445336.84872385184,224902.1650227451,445836.84872385184,225402.1650227451,1
445336.84872385184,225902.1650227451,445836.84872385184,226402.1650227451,1
445336.84872385184,226902.1650227451,445836.84872385184,227402.1650227451,1
445336.84872385184,227902.1650227451,445836.84872385184,228402.1650227451,1
445336.84872385184,228902.1650227451,445836.84872385184,229402.1650227451,1
445336.84872385184,229902.1650227451,445836.84872385184,230402.1650227451,1
445336.84872385184,230902.1650227451,445836.84872385184,231402.1650227451,1
445336.84872385184,231902.1650227451,445836.84872385184,232402.1650227451,1
445336.84872385184,232902.1650227451,445836.84872385184,233402.1650227451,1
445336.84872385184,233902.1650227451,445836.84872385184,234402.1650227451,1
445336.84872385184,234902.1650227451,445836.84872385184,235402.1650227451,1
445336.84872385184,235902.1650227451,445836.84872385184,236402.1650227451,1
445336.84872385184,236902.1650227451,445836.84872385184,237402.1650227451,1
445336.84872385184,237902.1650227451,445836.84872385184,238402.1650227451,1
445336.84872385184,238902.1650227451,445836.84872385184,239402.1650227451,1
445336.84872385184,239902.1650227451,445836.84872385184,240402.1650227451,1
445336.84872385184,240902.1650227451,445836.84872385184,241402.1650227451,1
445336.84872385184,241902.1650227451,445836.84872385184,242402.1650227451,1
445336.84872385184,242902.1650227451,445836.84872385184,243402.1650227451,1
445336.84872385184,243902.1650227451,445836.84872385184,244402.1650227451,1
445336.84872385184,244902.1650227451,445836.84872385184,245402.1650227451,1
445336.84872385184,245902.1650227451,445836.84872385184,246402.1650227451,1
445336.84872385184,246902.1650227451,445836.84872385184,247402.1650227451,1
445336.84872385184,247902.1650227451,445836.84872385184,248402.1650227451,1
445336.84872385184,248902.1650227451,445836.84872385184,249402.1650227451,1
445336.84872385184,249902.1650227451,445836.84872385184,250402.1650227451,1
445336.84872385184,250902.1650227451,445836.84872385184,251402.1650227451,1
445336.84872385184,251902.1650227451,445836.84872385184,252402.1650227451,1
445336.84872385184,252902.1650227451,445836.84872385184,253402.1650227451,1
445336.84872385184,253902.1650227451,445836.84872385184,254402.1650227451,1
445336.84872385184,254902.1650227451,445836.84872385184,255402.1650227451,1
445336.84872385184,255902.1650227451,445836.84872385184,256402.1650227451,1
445336.84872385184,256902.1650227451,445836.84872385184,257402.1650227451,1
445336.84872385184,257902.1650227451,445836.84872385184,258402.1650227451,1
445336.84872385184,258902.1650227451,445836.84872385184,259402.1650227451,1
445336.84872385184,259902.1650227451,445836.84872385184,260402.1650227451,1
445336.84872385184,260902.1650227451,445836.84872385184,261402.1650227451,1
445336.84872385184,261902.1650227451,445836.84872385184,262402.1650227451,1
445336.84872385184,262902.1650227451,445836.84872385184,263402.1650227451,1
445336.84872385184,263902.1650227451,445836.84872385184,264402.1650227451,1
445336.84872385184,264902.1650227451,445836.84872385184,265402.1650227451,1
445336.84872385184,265902.1650227451,445836.84872385184,266402.1650227451,1
445336.84872385184,266902.1650227451,445836.84872385184,267402.1650227451,1
445336.84872385184,267902.1650227451,445836.84872385184,268402.1650227451,1
445336.84872385184,268902.1650227451,445836.84872385184,269402.1650227451,1
445336.84872385184,269902.1650227451,445836.84872385184,270402.1650227451,1
445336.84872385184,270902.1650227451,445836.84872385184,271402.1650227451,1
445336.84872385184,271902.1650227451,445836.84872385184,272402.1650227451,1
445336.84872385184,272902.1650227451,445836.84872385184,273402.1650227451,1
445336.84872385184,273902.1650227451,445836.84872385184,274402.1650227451,1
445336.84872385184,274902.1650227451,445836.84872385184,275402.1650227451,1
445336.84872385184,275902.1650227451,445836.84872385184,276402.1650227451,1
445336.84872385184,276902.1650227451,445836.84872385184,277402.1650227451,1
445336.84872385184,277902.1650227451,445836.84872385184,278402.1650227451,1
445336.84872385184,278902.1650227451,445836.84872385184,279402.1650227451,1
445336.84872385184,279902.1650227451,445836.84872385184,280402.1650227451,1
445336.84872385184,280902.1650227451,445836.84872385184,281402.1650227451,1
445336.84872385184,281902.1650227451,445836.84872385184,282402.1650227451,1
445336.84872385184,282902.1650227451,445836.84872385184,283402.1650227451,1
445336.84872385184,283902.1650227451,445836.84872385184,284402.1650227451,1
445336.84872385184,284902.1650227451,445836.84872385184,285402.1650227451,1
445336.84872385184,285902.1650227451,445836.84872385184,286402.1650227451,1
445336.84872385184,286902.1650227451,445836.84872385184,287402.1650227451,1
445336.84872385184,287902.1650227451,445836.84872385184,288402.1650227451,1
445336.84872385184,288902.1650227451,445836.84872385184,289402.1650227451,1
445336.84872385184,289902.1650227451,445836.84872385184,290402.1650227451,1
445336.84872385184,290902.1650227451,445836.84872385184,291402.1650227451,1
445336.84872385184,291902.1650227451,445836.84872385184,292402.1650227451,1
445336.84872385184,292902.1650227451,445836.84872385184,293402.1650227451,1
445336.84872385184,293902.1650227451,445836.84872385184,294402.1650227451,1
445336.84872385184,294902.1650227451,445836.84872385184,295402.1650227451,1
445336.84872385184,295902.1650227451,445836.84872385184,296402.1650227451,1
445336.84872385184,296902.1650227451,445836.84872385184,297402.1650227451,1
445336.84872385184,297902.1650227451,445836.84872385184,298402.1650227451,1
445336.84872385184,298902.1650227451,445836.84872385184,299402.1650227451,1
445336.84872385184,299902.1650227451,445836.84872385184,300402.1650227451,1
445336.84872385184,300902.1650227451,445836.84872385184,301402.1650227451,1
445336.84872385184,301902.1650227451,445836.84872385184,302402.1650227451,1
445336.84872385184,302902.1650227451,445836.84872385184,303402.1650227451,1
446336.84872385184,77902.1650227451,446836.84872385184,78402.1650227451,1
446336.84872385184,78902.1650227451,446836.84872385184,79402.1650227451,1
446336.84872385184,79902.1650227451,446836.84872385184,80402.1650227451,1
446336.84872385184,80902.1650227451,446836.84872385184,81402.1650227451,1
446336.84872385184,81902.1650227451,446836.84872385184,82402.1650227451,1
446336.84872385184,82902.1650227451,446836.84872385184,83402.1650227451,1
446336.84872385184,83902.1650227451,446836.84872385184,84402.1650227451,1
446336.84872385184,84902.1650227451,446836.84872385184,85402.1650227451,1
446336.84872385184,85902.1650227451,446836.84872385184,86402.1650227451,1
446336.84872385184,86902.1650227451,446836.84872385184,87402.1650227451,1
446336.84872385184,87902.1650227451,446836.84872385184,88402.1650227451,1
446336.84872385184,88902.1650227451,446836.84872385184,89402.1650227451,1
446336.84872385184,89902.1650227451,446836.84872385184,90402.1650227451,1
446336.84872385184,90902.1650227451,446836.84872385184,91402.1650227451,1
446336.84872385184,91902.1650227451,446836.84872385184,92402.1650227451,1
446336.84872385184,92902.1650227451,446836.84872385184,93402.1650227451,1
446336.84872385184,93902.1650227451,446836.84872385184,94402.1650227451,1
446336.84872385184,94902.1650227451,446836.84872385184,95402.1650227451,1
446336.84872385184,99902.1650227451,446836.84872385184,100402.1650227451,1
446336.84872385184,100902.1650227451,446836.84872385184,101402.1650227451,1
446336.84872385184,101902.1650227451,446836.84872385184,102402.1650227451,1
446336.84872385184,102902.1650227451,446836.84872385184,103402.1650227451,1
446336.84872385184,107902.1650227451,446836.84872385184,108402.1650227451,1
446336.84872385184,108902.1650227451,446836.84872385184,109402.1650227451,1
446336.84872385184,109902.1650227451,446836.84872385184,110402.1650227451,1
446336.84872385184,110902.1650227451,446836.84872385184,111402.1650227451,1
446336.84872385184,111902.1650227451,446836.84872385184,112402.1650227451,1
446336.84872385184,112902.1650227451,446836.84872385184,113402.1650227451,1
446336.84872385184,113902.1650227451,446836.84872385184,114402.1650227451,1
446336.84872385184,114902.1650227451,446836.84872385184,115402.1650227451,1
446336.84872385184,115902.1650227451,446836.84872385184,116402.1650227451,1
446336.84872385184,116902.1650227451,446836.84872385184,117402.1650227451,1
446336.84872385184,117902.1650227451,446836.84872385184,118402.1650227451,1
446336.84872385184,118902.1650227451,446836.84872385184,119402.1650227451,1
446336.84872385184,119902.1650227451,446836.84872385184,120402.1650227451,1
446336.84872385184,120902.1650227451,446836.84872385184,121402.1650227451,1
446336.84872385184,121902.1650227451,446836.84872385184,122402.1650227451,1
446336.84872385184,122902.1650227451,446836.84872385184,123402.1650227451,1
446336.84872385184,123902.1650227451,446836.84872385184,124402.1650227451,1
446336.84872385184,124902.1650227451,446836.84872385184,125402.1650227451,1
446336.84872385184,125902.1650227451,446836.84872385184,126402.1650227451,1
446336.84872385184,126902.1650227451,446836.84872385184,127402.1650227451,1
446336.84872385184,127902.1650227451,446836.84872385184,128402.1650227451,1
446336.84872385184,128902.1650227451,446836.84872385184,129402.1650227451,1
446336.84872385184,129902.1650227451,446836.84872385184,130402.1650227451,1
446336.84872385184,130902.1650227451,446836.84872385184,131402.1650227451,1
446336.84872385184,131902.1650227451,446836.84872385184,132402.1650227451,1
446336.84872385184,132902.1650227451,446836.84872385184,133402.1650227451,1
446336.84872385184,133902.1650227451,446836.84872385184,134402.1650227451,1
446336.84872385184,134902.1650227451,446836.84872385184,135402.1650227451,1
446336.84872385184,135902.1650227451,446836.84872385184,136402.1650227451,1
446336.84872385184,136902.1650227451,446836.84872385184,137402.1650227451,1
446336.84872385184,137902.1650227451,446836.84872385184,138402.1650227451,1
446336.84872385184,138902.1650227451,446836.84872385184,139402.1650227451,1
446336.84872385184,139902.1650227451,446836.84872385184,140402.1650227451,1
446336.84872385184,140902.1650227451,446836.84872385184,141402.1650227451,1
446336.84872385184,141902.1650227451,446836.84872385184,142402.1650227451,1
446336.84872385184,142902.1650227451,446836.84872385184,143402.1650227451,1
446336.84872385184,143902.1650227451,446836.84872385184,144402.1650227451,1
446336.84872385184,144902.1650227451,446836.84872385184,145402.1650227451,1
446336.84872385184,145902.1650227451,446836.84872385184,146402.1650227451,1
446336.84872385184,146902.1650227451,446836.84872385184,147402.1650227451,1
446336.84872385184,147902.1650227451,446836.84872385184,148402.1650227451,1
446336.84872385184,148902.1650227451,446836.84872385184,149402.1650227451,1
446336.84872385184,149902.1650227451,446836.84872385184,150402.1650227451,1
446336.84872385184,150902.1650227451,446836.84872385184,151402.1650227451,1
446336.84872385184,151902.1650227451,446836.84872385184,152402.1650227451,1
446336.84872385184,152902.1650227451,446836.84872385184,153402.1650227451,1
446336.84872385184,153902.1650227451,446836.84872385184,154402.1650227451,1
446336.84872385184,154902.1650227451,446836.84872385184,155402.1650227451,1
446336.84872385184,155902.1650227451,446836.84872385184,156402.1650227451,1
446336.84872385184,156902.1650227451,446836.84872385184,157402.1650227451,1
446336.84872385184,157902.1650227451,446836.84872385184,158402.1650227451,1
446336.84872385184,158902.1650227451,446836.84872385184,159402.1650227451,1
446336.84872385184,159902.1650227451,446836.84872385184,160402.1650227451,1
446336.84872385184,160902.1650227451,446836.84872385184,161402.1650227451,1
446336.84872385184,161902.1650227451,446836.84872385184,162402.1650227451,1
446336.84872385184,162902.1650227451,446836.84872385184,163402.1650227451,1
446336.84872385184,163902.1650227451,446836.84872385184,164402.1650227451,1
446336.84872385184,164902.1650227451,446836.84872385184,165402.1650227451,1
446336.84872385184,165902.1650227451,446836.84872385184,166402.1650227451,1
446336.84872385184,166902.1650227451,446836.84872385184,167402.1650227451,1
446336.84872385184,167902.1650227451,446836.84872385184,168402.1650227451,1
446336.84872385184,168902.1650227451,446836.84872385184,169402.1650227451,1
446336.84872385184,169902.1650227451,446836.84872385184,170402.1650227451,1
446336.84872385184,170902.1650227451,446836.84872385184,171402.1650227451,1
446336.84872385184,171902.1650227451,446836.84872385184,172402.1650227451,1
446336.84872385184,172902.1650227451,446836.84872385184,173402.1650227451,1
446336.84872385184,173902.1650227451,446836.84872385184,174402.1650227451,1
446336.84872385184,174902.1650227451,446836.84872385184,175402.1650227451,1
446336.84872385184,175902.1650227451,446836.84872385184,176402.1650227451,1
446336.84872385184,176902.1650227451,446836.84872385184,177402.1650227451,1
446336.84872385184,177902.1650227451,446836.84872385184,178402.1650227451,1
446336.84872385184,178902.1650227451,446836.84872385184,179402.1650227451,1
446336.84872385184,179902.1650227451,446836.84872385184,180402.1650227451,1
446336.84872385184,180902.1650227451,446836.84872385184,181402.1650227451,1
446336.84872385184,181902.1650227451,446836.84872385184,182402.1650227451,1
446336.84872385184,182902.1650227451,446836.84872385184,183402.1650227451,1
446336.84872385184,183902.1650227451,446836.84872385184,184402.1650227451,1
446336.84872385184,184902.1650227451,446836.84872385184,185402.1650227451,1
446336.84872385184,185902.1650227451,446836.84872385184,186402.1650227451,1
446336.84872385184,186902.1650227451,446836.84872385184,187402.1650227451,1
446336.84872385184,187902.1650227451,446836.84872385184,188402.1650227451,1
446336.84872385184,188902.1650227451,446836.84872385184,189402.1650227451,1
446336.84872385184,189902.1650227451,446836.84872385184,190402.1650227451,1
446336.84872385184,190902.1650227451,446836.84872385184,191402.1650227451,1
446336.84872385184,191902.1650227451,446836.84872385184,192402.1650227451,1
446336.84872385184,192902.1650227451,446836.84872385184,193402.1650227451,1
446336.84872385184,193902.1650227451,446836.84872385184,194402.1650227451,1
446336.84872385184,194902.1650227451,446836.84872385184,195402.1650227451,1
446336.84872385184,195902.1650227451,446836.84872385184,196402.1650227451,1
446336.84872385184,196902.1650227451,446836.84872385184,197402.1650227451,1
446336.84872385184,197902.1650227451,446836.84872385184,198402.1650227451,1
446336.84872385184,198902.1650227451,446836.84872385184,199402.1650227451,1
446336.84872385184,199902.1650227451,446836.84872385184,200402.1650227451,1
446336.84872385184,200902.1650227451,446836.84872385184,201402.1650227451,1
446336.84872385184,201902.1650227451,446836.84872385184,202402.1650227451,1
446336.84872385184,202902.1650227451,446836.84872385184,203402.1650227451,1
446336.84872385184,203902.1650227451,446836.84872385184,204402.1650227451,1
446336.84872385184,204902.1650227451,446836.84872385184,205402.1650227451,1
446336.84872385184,205902.1650227451,446836.84872385184,206402.1650227451,1
446336.84872385184,206902.1650227451,446836.84872385184,207402.1650227451,1
446336.84872385184,207902.1650227451,446836.84872385184,208402.1650227451,1
446336.84872385184,208902.1650227451,446836.84872385184,209402.1650227451,1
446336.84872385184,209902.1650227451,446836.84872385184,210402.1650227451,1
446336.84872385184,210902.1650227451,446836.84872385184,211402.1650227451,1
446336.84872385184,211902.1650227451,446836.84872385184,212402.1650227451,1
446336.84872385184,212902.1650227451,446836.84872385184,213402.1650227451,1
446336.84872385184,213902.1650227451,446836.84872385184,214402.1650227451,1
446336.84872385184,214902.1650227451,446836.84872385184,215402.1650227451,1
446336.84872385184,215902.1650227451,446836.84872385184,216402.1650227451,1
446336.84872385184,216902.1650227451,446836.84872385184,217402.1650227451,1
446336.84872385184,217902.1650227451,446836.84872385184,218402.1650227451,1
446336.84872385184,218902.1650227451,446836.84872385184,219402.1650227451,1
446336.84872385184,219902.1650227451,446836.84872385184,220402.1650227451,1
446336.84872385184,220902.1650227451,446836.84872385184,221402.1650227451,1
446336.84872385184,221902.1650227451,446836.84872385184,222402.1650227451,1
446336.84872385184,222902.1650227451,446836.84872385184,223402.1650227451,1
446336.84872385184,223902.1650227451,446836.84872385184,224402.1650227451,1
446336.84872385184,224902.1650227451,446836.84872385184,225402.1650227451,1
446336.84872385184,225902.1650227451,446836.84872385184,226402.1650227451,1
446336.84872385184,226902.1650227451,446836.84872385184,227402.1650227451,1
446336.84872385184,227902.1650227451,446836.84872385184,228402.1650227451,1
446336.84872385184,228902.1650227451,446836.84872385184,229402.1650227451,1
446336.84872385184,229902.1650227451,446836.84872385184,230402.1650227451,1
446336.84872385184,230902.1650227451,446836.84872385184,231402.1650227451,1
446336.84872385184,231902.1650227451,446836.84872385184,232402.1650227451,1
446336.84872385184,232902.1650227451,446836.84872385184,233402.1650227451,1
446336.84872385184,233902.1650227451,446836.84872385184,234402.1650227451,1
446336.84872385184,234902.1650227451,446836.84872385184,235402.1650227451,1
446336.84872385184,235902.1650227451,446836.84872385184,236402.1650227451,1
446336.84872385184,236902.1650227451,446836.84872385184,237402.1650227451,1
446336.84872385184,237902.1650227451,446836.84872385184,238402.1650227451,1
446336.84872385184,238902.1650227451,446836.84872385184,239402.1650227451,1
446336.84872385184,239902.1650227451,446836.84872385184,240402.1650227451,1
446336.84872385184,240902.1650227451,446836.84872385184,241402.1650227451,1
446336.84872385184,241902.1650227451,446836.84872385184,242402.1650227451,1
446336.84872385184,242902.1650227451,446836.84872385184,243402.1650227451,1
446336.84872385184,243902.1650227451,446836.84872385184,244402.1650227451,1
446336.84872385184,244902.1650227451,446836.84872385184,245402.1650227451,1
446336.84872385184,245902.1650227451,446836.84872385184,246402.1650227451,1
446336.84872385184,246902.1650227451,446836.84872385184,247402.1650227451,1
446336.84872385184,247902.1650227451,446836.84872385184,248402.1650227451,1
